3201122,49,5631,950,0,5683,0,30014,30014,0,2903,1548520,4.33,4.01
3201123,53,6726,927,0,6741,0,30004,30004,0,2934,1688492,4.33,4.02
3201133,64,5841,1579,0,5934,0,30006,30006,0,2966,1577892,4.34,3.82
3201137,32,5873,777,0,6074,0,30004,30004,0,2966,1594732,4.34,4.06
3201145,71,5911,1986,0,5948,0,30002,30002,0,2934,1544292,4.33,3.7
3201148,46,5674,964,0,5761,0,30003,30003,0,2934,1569256,4.33,4
3201183,30,6352,681,0,6559,0,30003,30003,0,2966,1579292,4.34,4.09
3201187,50,5828,952,0,6089,0,30003,30003,0,2934,1547092,4.33,4.01
3201199,82,6826,2270,0,6795,0,30003,30003,0,2934,1570932,4.33,3.61
3201205,53,5445,945,0,5793,0,30004,30004,0,2903,1537292,4.33,4.01
3201197,51,8941,970,0,8903,0,30003,30003,0,2903,1558292,4.33,4
3201212,69,6168,1220,0,6139,0,30004,30004,0,2903,1532072,4.33,3.92
3201222,66,6106,1932,0,6077,0,30005,30005,0,2903,1528230,4.33,3.71
3201266,59,5917,1506,0,6027,0,30004,30004,0,2934,1580692,4.33,3.84
3201276,50,5980,889,0,6245,0,30003,30003,0,2903,1538692,4.33,4.02
3201280,62,6223,1112,0,6187,0,30004,30004,0,2934,1615692,4.33,3.96
3201281,50,5988,901,0,6048,0,30001,30001,0,2966,1633337,4.34,4.03
3201340,99,6067,1925,0,6029,0,30007,30007,0,2903,1536779,4.33,3.71
3201326,57,5874,2174,0,5886,0,30003,30003,0,2966,1570932,4.34,3.64
3201360,61,6101,1077,0,6093,0,30004,30004,0,2903,1658912,4.33,3.97
3201368,55,6102,1110,0,6072,0,30004,30004,0,2903,1685139,4.33,3.96
3201431,28,6090,1251,0,6099,0,30002,30002,0,2966,1577932,4.34,3.92
3201419,55,5632,1205,0,5675,0,30007,30007,0,2903,1545792,4.33,3.93
3201457,42,5654,1176,0,5692,0,30010,30010,0,2934,1553656,4.33,3.94
3201434,55,6052,1150,0,6047,0,30006,30006,0,2903,1536831,4.33,3.95
3201499,69,5841,2217,0,5871,0,30004,30004,0,2966,1566692,4.34,3.63
3201500,33,5927,1344,0,6047,0,30002,30002,0,2966,1583492,4.34,3.89
3201535,82,6374,1479,0,6510,0,30003,30003,0,2903,1530544,4.33,3.85
3201561,55,5613,949,0,5704,0,30006,30006,0,2903,1532792,4.33,4.01
3201624,64,6095,1298,0,6068,0,30003,30003,0,2966,1580512,4.34,3.91
3201631,46,5904,947,0,6348,0,30027,30027,0,2966,1736732,4.34,4.01
3201687,61,6075,1066,0,6087,0,30005,30005,0,2903,1629472,4.33,3.97
3201710,51,6893,919,0,6888,0,30004,30004,0,2934,1673673,4.33,4.02
3201678,31,6117,647,0,6118,0,30005,30005,0,2966,1673632,4.34,4.1
3201712,59,6649,1076,0,6811,0,30003,30003,0,2934,1586332,4.33,3.97
3201718,41,5660,934,0,5668,0,30014,30014,0,2966,1577128,4.34,4.02
3201748,46,5963,813,0,6506,0,30011,30011,0,2903,1561052,4.33,4.05
3201749,51,5604,1256,0,5668,0,30007,30007,0,2903,1552292,4.33,3.91
3201811,27,5742,566,0,6018,0,30002,30002,0,2966,1612892,4.34,4.13
3201841,62,5916,1722,0,5975,0,30004,30004,0,2966,1582092,4.34,3.78
3201865,42,5702,1018,0,5686,0,30004,30004,0,2966,1577120,4.34,3.99
3201879,57,5905,1440,0,6034,0,30003,30003,0,2934,1577892,4.33,3.86
3201899,53,5707,1030,0,5757,0,30004,30004,0,2903,1552380,4.33,3.98
3201909,49,6133,900,0,6131,0,30006,30006,0,2934,1562993,4.33,4.02
3201948,56,6108,2246,0,6067,0,30013,30013,0,2966,1587692,4.34,3.62
3201946,39,6268,1024,0,6407,0,30003,30003,0,2934,1650029,4.33,3.99
3201959,57,6111,1441,0,6073,0,30005,30005,0,2903,1540092,4.33,3.86
3202004,52,5841,988,0,6028,0,30004,30004,0,2966,1588537,4.34,4
3202022,100,5391,9386,0.402,5263,8611,21394,30005,3,2934,1542033,4.33,1
3202052,63,6107,2030,0,6103,0,30005,30005,0,2934,1556932,4.33,3.68
3202107,34,6123,713,0,6647,0,30006,30006,0,2934,1544141,4.33,4.08
3202149,62,6236,1265,0,6375,0,30003,30003,0,2934,1561132,4.33,3.91
3202150,62,5951,1122,0,6115,0,30005,30005,0,2903,1529352,4.33,3.95
3202153,41,5710,982,0,5716,0,30005,30005,0,2966,1566592,4.34,4
3202177,49,6022,919,0,6047,0,30004,30004,0,2903,1533132,4.33,4.02
3202209,48,6077,912,0,6084,0,30004,30004,0,2903,1542892,4.33,4.02
3202210,55,5643,1425,0,5674,0,30023,30023,0,2903,1560092,4.33,3.86
3202240,52,5737,964,0,5770,0,30004,30004,0,2934,1719332,4.33,4
3202273,51,5776,946,0,6077,0,30003,30003,0,2934,1545692,4.33,4.01
3202330,44,5673,961,0,5753,0,30004,30004,0,2934,1556328,4.33,4.01
3202334,28,5932,719,0,6114,0,30002,30002,0,2966,1603092,4.34,4.08
3202335,56,5873,1055,0,6075,0,30002,30002,0,2903,1643732,4.33,3.97
3202382,42,5677,1745,0,5663,0,30010,30010,0,2966,1567892,4.34,3.77
3202397,57,6073,1212,0,6082,0,30003,30003,0,2903,1532152,4.33,3.93
3202449,50,5074,973,0,5082,0,30005,30005,0,2903,1532233,4.33,4
3202466,28,6621,640,0,6662,0,30008,30008,0,2966,1569532,4.34,4.11
3202485,45,5695,1128,0,5703,0,30011,30011,0,2934,1543320,4.33,3.96
3202500,54,5936,1346,0,5924,0,30012,30012,0,2903,1545692,4.33,3.89
3202511,51,5831,883,0,6158,0,30003,30003,0,2934,1541492,4.33,4.03
3202523,54,5643,1172,0,5671,0,30017,30017,0,2903,1550992,4.33,3.94
3202539,52,5798,989,0,6054,0,30003,30003,0,2903,1610092,4.33,3.99
3202546,58,6644,4965,0,6055,0,30004,30004,0,2966,1577984,4.34,2.82
3202556,63,5887,1492,0,6003,0,30004,30004,0,2903,1551292,4.33,3.84
3202576,56,6116,1281,0,6091,0,30005,30005,0,2903,1538692,4.33,3.91
3202668,71,5889,1379,0,6036,0,30003,30003,0,2903,1548492,4.33,3.88
3202697,66,6246,1005,0,6286,0,30004,30004,0,2903,1560192,4.33,3.99
3202699,50,5784,1027,0,5986,0,30003,30003,0,2966,1604033,4.34,3.99
3202789,61,5795,1209,0,5942,0,30002,30002,0,2934,1582092,4.33,3.93
3202802,49,5576,877,0,5870,0,30004,30004,0,2934,1551292,4.33,4.03
3202832,50,6397,905,0,6404,0,30004,30004,0,2934,1722172,4.33,4.02
3202883,53,5887,988,0,6066,0,30003,30003,0,2903,1528892,4.33,3.99
3202915,80,5871,1509,0,5864,0,30004,30004,0,2934,1554667,4.33,3.84
3202954,27,6858,636,0,6860,0,30004,30004,0,2966,1615692,4.34,4.11
3203022,61,5865,932,0,6108,0,30008,30008,0,2934,1552138,4.33,4.01
3203051,50,5790,810,0,6027,0,30016,30016,0,2966,1693537,4.34,4.05
3203192,52,6378,923,0,6404,0,30004,30004,0,2934,1644192,4.33,4.02
3203225,35,6466,686,0,6498,0,30008,30008,0,2966,1661032,4.34,4.09
3203266,51,5514,922,0,5855,0,30002,30002,0,2934,1565292,4.33,4.02
3203328,50,6053,998,0,6112,0,30006,30006,0,2903,1539273,4.33,3.99
3203437,51,6115,996,0,6114,0,30004,30004,0,2934,1629692,4.33,3.99
3203494,51,6176,891,0,6457,0,30002,30002,0,2934,1586332,4.33,4.03
3203498,62,5880,1010,0,6110,0,30004,30004,0,2934,1559692,4.33,3.99
3203529,58,5894,998,0,6075,0,30002,30002,0,2903,1535932,4.33,3.99
3203549,92,6114,1381,0,6111,0,30002,30002,0,2934,1640338,4.33,3.88
3203553,28,6049,676,0,6384,0,30005,30005,0,2903,1580182,4.33,4.09
3203559,51,5639,931,0,5660,0,30005,30005,0,2934,1574233,4.33,4.01
3203595,58,6110,1782,0,6073,0,30004,30004,0,2903,1561092,4.33,3.76
3203596,51,6529,879,0,6869,0,30004,30004,0,2934,1611492,4.33,4.03
3203623,54,5900,917,0,5921,0,30005,30005,0,2934,1645092,4.33,4.02
3203636,67,6199,1252,0,6183,0,30010,30010,0,2934,1591892,4.33,3.92
3203649,53,6130,907,0,6394,0,30004,30004,0,2934,1566732,4.33,4.02
3203650,30,6386,1123,0,6386,0,30012,30012,0,2966,1607132,4.34,3.96
3203679,66,5992,1215,0,6084,0,30006,30006,0,2966,1581549,4.34,3.93
3203833,69,6059,1324,0,6061,0,30003,30003,0,2966,1570337,4.34,3.9
3203886,26,6360,592,0,6816,0,30012,30012,0,2934,1628309,4.33,4.12
3203909,66,5905,1030,0,6026,0,30003,30003,0,2966,1580137,4.34,3.99
3203923,42,6078,874,0,6136,0,30013,30013,0,2903,1645892,4.33,4.03
3203942,73,5802,955,0,6107,0,30007,30007,0,2966,1717337,4.34,4.01
3203984,50,5039,951,0,5075,0,30004,30004,0,2903,1613473,4.33,4.01
3204089,69,6067,1291,0,6041,0,30003,30003,0,2966,1571299,4.34,3.91
3204015,76,5911,2646,0,5840,0,30004,30004,0,2934,1575978,4.33,3.5
3204140,34,5974,711,0,6169,0,30005,30005,0,2934,1571792,4.33,4.08
3204159,74,5845,1321,0,6020,0,30004,30004,0,2966,1591337,4.34,3.9
3204161,51,5795,942,0,6068,0,30004,30004,0,2903,1527492,4.33,4.01
3204194,49,5479,894,0,5758,0,30004,30004,0,2903,1622732,4.33,4.02
3204247,60,5909,1199,0,6068,0,30004,30004,0,2934,1539563,4.33,3.93
3204272,41,5962,776,0,6148,0,30004,30004,0,2903,1642080,4.33,4.06
3204396,33,6191,786,0,6182,0,30004,30004,0,2966,1672220,4.34,4.06
3204397,53,5344,921,0,5361,0,30004,30004,0,2934,1543472,4.33,4.02
3204451,81,5896,1458,0,6024,0,30003,30003,0,2903,1567579,4.33,3.85
3204538,33,6060,715,0,6177,0,30005,30005,0,2934,1655080,4.33,4.08
3204581,52,5702,994,0,5957,0,30003,30003,0,2934,1541492,4.33,4
3204679,51,5345,985,0,5340,0,30004,30004,0,2934,1547092,4.33,4
3204699,60,5717,1963,0,5694,0,30028,30028,0,2966,1570992,4.34,3.71
3204714,32,6099,668,0,6184,0,30005,30005,0,2934,1570492,4.33,4.09
3204719,37,7118,1217,0,7160,0,30005,30005,0,2903,1536624,4.33,3.93
3204785,40,5818,773,0,6055,0,30008,30008,0,2903,1587608,4.33,4.06
3204817,50,4760,951,0,4810,0,30007,30007,0,2903,1544873,4.33,4.01
3204840,36,5919,687,0,6165,0,30006,30006,0,2934,1616080,4.33,4.09
3204907,43,6024,833,0,6095,0,30011,30011,0,2903,1616080,4.33,4.04
3204956,36,5976,725,0,6104,0,30009,30009,0,2934,1603176,4.33,4.08
3205075,34,5786,730,0,6006,0,30006,30006,0,2966,1617476,4.34,4.08
3205151,39,6102,777,0,6178,0,30005,30005,0,2934,1621192,4.33,4.06
3205202,34,6122,718,0,6183,0,30009,30009,0,2934,1604380,4.33,4.08
3205424,43,6099,947,0,6121,0,30007,30007,0,2903,1577088,4.33,4.01
3205493,32,5846,1373,0,6001,0,30012,30012,0,2934,1543192,4.33,3.88
3205683,58,6242,1610,0,6214,0,30003,30003,0,2966,1571392,4.34,3.81
3206075,24,5829,853,0,6059,0,30003,30003,0,2966,1582092,4.34,4.04
3206158,25,6030,669,0,6140,0,30004,30004,0,2934,1590141,4.33,4.09
3206198,74,5898,1978,0,5933,0,30003,30003,0,2966,1566233,4.34,3.7
3206222,23,6143,689,0,6140,0,30004,30004,0,2966,1576492,4.34,4.09
3206241,26,5826,709,0,6101,0,30002,30002,0,2934,1548492,4.33,4.08
3206260,25,5827,731,0,6096,0,30003,30003,0,2934,1569492,4.33,4.08
3206272,60,6034,1293,0,6052,0,30004,30004,0,2903,1573179,4.33,3.9
3206286,68,6137,1792,0,6026,0,30004,30004,0,2903,1539579,4.33,3.75
3206332,25,6075,779,0,6097,0,30004,30004,0,2903,1547092,4.33,4.06
3206340,78,5901,1313,0,6013,0,30003,30003,0,2966,1595633,4.34,3.9
3206351,26,6092,634,0,6106,0,30003,30003,0,2966,1590492,4.34,4.11
3206378,56,5960,1629,0,5964,0,30003,30003,0,2903,1564835,4.33,3.8
3206432,31,6072,706,0,6089,0,30006,30006,0,2966,1597492,4.34,4.09
3206568,67,5871,1268,0,6030,0,30004,30004,0,2966,1615515,4.34,3.92
3206597,55,6059,1605,0,6016,0,30001,30001,0,2903,1601287,4.33,3.81
3206636,67,5954,1053,0,6050,0,30009,30009,0,2966,1566137,4.34,3.98
3206655,49,6103,1124,0,6081,0,30004,30004,0,2934,1639030,4.33,3.96
3206714,67,5828,1199,0,5980,0,30013,30013,0,2966,1603977,4.34,3.94
3206732,66,5897,1035,0,6103,0,30002,30002,0,2934,1720178,4.33,3.98
3206811,68,6080,2016,0,6017,0,30009,30009,0,2966,1574577,4.34,3.69
3206829,58,6118,1774,0,6079,0,30004,30004,0,2903,1536170,4.33,3.76
3206871,53,5896,2891,0,5741,0,30003,30003,0,2903,1534035,4.33,3.43
3206889,74,5878,1035,0,6113,0,30019,30019,0,2934,1588578,4.33,3.98
3206987,57,6043,1172,0,6076,0,30003,30003,0,2903,1535339,4.33,3.94
3207017,37,5762,766,0,5921,0,30006,30006,0,2903,1664220,4.33,4.06
3207058,34,5684,920,0,5686,0,30007,30007,0,2966,1619892,4.34,4.02
3207067,74,5898,1247,0,6067,0,30003,30003,0,2966,1573177,4.34,3.92
3207086,60,5950,1172,0,6064,0,30020,30020,0,2934,1552178,4.33,3.94
3207139,42,5998,869,0,5996,0,30006,30006,0,2903,1578428,4.33,4.03
3207172,46,5853,845,0,6074,0,30004,30004,0,2903,1703092,4.33,4.04
3207207,71,5902,1360,0,6041,0,30004,30004,0,2966,1584377,4.34,3.89
3207249,32,5893,694,0,5928,0,30007,30007,0,2966,1621328,4.34,4.09
3207270,31,5698,730,0,5967,0,30004,30004,0,2934,1577176,4.33,4.08
3207256,65,5880,1257,0,6029,0,30003,30003,0,2903,1584487,4.33,3.91
3207305,77,5992,1347,0,6049,0,30007,30007,0,2966,1606737,4.34,3.89
3207311,31,5971,689,0,6169,0,30008,30008,0,2934,1609580,4.33,4.09
3207352,28,5945,669,0,5975,0,30018,30018,0,2966,1700492,4.34,4.1
3207373,36,5822,715,0,5942,0,30003,30003,0,2903,1597792,4.33,4.08
3207393,55,5862,874,0,6095,0,30007,30007,0,2934,1542338,4.33,4.03
3207417,56,6026,1032,0,6124,0,30004,30004,0,2934,1582938,4.33,3.98
3207502,29,6093,864,0,6164,0,30021,30021,0,2934,1592680,4.33,4.03
3207504,65,5816,1330,0,5979,0,30007,30007,0,2966,1792977,4.34,3.9
3207517,39,5620,887,0,5713,0,30004,30004,0,2903,1545920,4.33,4.03
3207558,29,5682,744,0,5691,0,30006,30006,0,2966,1586092,4.34,4.07
3207565,82,5963,1355,0,6080,0,30003,30003,0,2934,1589978,4.33,3.89
3207632,32,5633,858,0,5713,0,30014,30014,0,2934,1586180,4.33,4.04
3207653,41,5674,1221,0,5686,0,30004,30004,0,2903,1547268,4.33,3.92
3207781,71,6102,1444,0,6113,0,30003,30003,0,2934,1553578,4.33,3.86
3207793,57,5560,2775,0,5537,0,30008,30008,0,2966,1567953,4.34,3.47
3207820,31,5709,831,0,5696,0,30007,30007,0,2966,1614868,4.34,4.05
3207861,78,5759,1026,0,6026,0,30007,30007,0,2966,1580097,4.34,3.99
3207892,66,5785,970,0,6036,0,30006,30006,0,2966,1582977,4.34,4.01
3207930,74,6072,2092,0,6002,0,30022,30022,0,2903,1531179,4.33,3.66
3207965,36,5558,1947,0,5538,0,30023,30023,0,2966,1564245,4.34,3.71
3207990,30,5833,716,0,5848,0,30005,30005,0,2966,1671956,4.34,4.08
3208053,43,5899,891,0,5939,0,30005,30005,0,2903,1627756,4.33,4.02
3208062,52,5902,1226,0,6061,0,30003,30003,0,2934,1568978,4.33,3.93
3208120,31,5500,828,0,5674,0,30004,30004,0,2966,1574392,4.34,4.05
3208200,32,5749,697,0,5761,0,30005,30005,0,2966,1608280,4.34,4.09
3208148,41,5584,2939,0,5556,0,30010,30010,0,2966,1564868,4.34,3.42
3208152,31,5916,717,0,6098,0,30016,30016,0,2934,1548480,4.33,4.08
3208160,66,5828,1032,0,6034,0,30007,30007,0,2966,1634777,4.34,3.99
3208275,37,5839,807,0,5980,0,30006,30006,0,2934,1595280,4.33,4.05
3208299,56,5843,985,0,6065,0,30006,30006,0,2903,1540092,4.33,4
3208336,58,6032,1282,0,6168,0,30004,30004,0,2934,1545732,4.33,3.91
3208354,55,5899,1703,0,5968,0,30004,30004,0,2903,1527492,4.33,3.78
3208379,31,5943,717,0,6084,0,30008,30008,0,2934,1575692,4.33,4.08
3208421,61,6015,1112,0,6001,0,30004,30004,0,2934,1580692,4.33,3.96
3208440,26,6138,637,0,6143,0,30003,30003,0,2966,1673132,4.34,4.11
3208457,30,5298,773,0,5308,0,30005,30005,0,2966,1565292,4.34,4.07
3208649,61,6698,1079,0,6853,0,30003,30003,0,2934,1617132,4.33,3.97
3208677,56,5595,912,0,6131,0,30006,30006,0,2934,1547021,4.33,4.02
3208751,56,6635,1001,0,6822,0,30008,30008,0,2934,1568092,4.33,3.99
3208763,35,6118,700,0,6751,0,30006,30006,0,2934,1696412,4.33,4.08
3208781,40,3817,6236,0.358,3738,7901,22100,30001,3,2934,1542174,4.33,1
3208874,51,5874,889,0,5927,0,30003,30003,0,2966,1567956,4.34,4.03
3208896,32,5863,747,0,6051,0,30003,30003,0,2966,1656292,4.34,4.07
3208894,54,6090,989,0,6133,0,30003,30003,0,2903,1613392,4.33,3.99
3208994,49,5869,875,0,6032,0,30004,30004,0,2934,1569328,4.33,4.03
3209012,47,6038,868,0,6167,0,30005,30005,0,2934,1721468,4.33,4.03
3209056,37,6060,751,0,6384,0,30015,30015,0,2903,1586972,4.33,4.07
3209112,36,6106,782,0,6413,0,30006,30006,0,2934,1547669,4.33,4.06
3209114,59,6462,1050,0,6430,0,30002,30002,0,2934,1614332,4.33,3.98
3209128,47,5706,840,0,5888,0,30003,30003,0,2966,1675792,4.34,4.04
3209129,37,5523,3871,0,5443,0,30003,30003,0,2934,1541468,4.33,3.14
3209188,59,6102,1859,0,6053,0,30006,30006,0,2903,1540092,4.33,3.73
3209199,53,3717,974,0,3763,0,30004,30004,0,2934,1581192,4.33,4
3209207,48,5706,907,0,5687,0,30007,30007,0,2966,1579680,4.34,4.02
3209232,37,6020,746,0,6484,0,30006,30006,0,2934,1586509,4.33,4.07
3209239,58,5718,1134,0,5798,0,30004,30004,0,2903,1570580,4.33,3.95
3209251,31,6132,802,0,6307,0,30002,30002,0,2966,1610092,4.34,4.06
3209260,36,7188,710,0,7689,0,30016,30016,0,2934,1567181,4.33,4.08
3209278,26,6320,695,0,6499,0,30004,30004,0,2966,1633932,4.34,4.09
3209290,52,4158,919,0,4207,0,30003,30003,0,2934,1591072,4.33,4.02
3209303,37,6106,772,0,6541,0,30004,30004,0,2934,1610077,4.33,4.06
3209310,59,6157,1112,0,6166,0,30007,30007,0,2934,1580692,4.33,3.96
3209338,36,6257,668,0,6905,0,30004,30004,0,2934,1541261,4.33,4.09
3209379,32,5670,1190,0,5668,0,30008,30008,0,2966,1579592,4.34,3.94
3209435,55,5990,1515,0,5968,0,30010,30010,0,2903,1584032,4.33,3.84
3209453,34,5714,1060,0,5710,0,30008,30008,0,2966,1583740,4.34,3.98
3209461,54,6087,1063,0,6062,0,30004,30004,0,2903,1569532,4.33,3.97
3209520,43,6062,1324,0,6029,0,30004,30004,0,2903,1539644,4.33,3.89
3209542,35,6103,752,0,6384,0,30008,30008,0,2903,1533692,4.33,4.07
3209573,24,5428,725,0,5668,0,30004,30004,0,2966,1625993,4.34,4.08
3209574,30,5147,614,0,5662,0,30019,30019,0,2934,1626392,4.33,4.11
3209577,35,6318,841,0,6405,0,30024,30024,0,2966,1584092,4.34,4.04
3209617,42,5657,1152,0,5647,0,30005,30005,0,2966,1605688,4.34,3.95
3209648,63,6119,1219,0,6176,0,30005,30005,0,2934,1823433,4.33,3.93
3209650,36,5899,986,0,6060,0,30003,30003,0,2903,1568068,4.33,4
3209696,25,5450,805,0,5518,0,30003,30003,0,2966,1595191,4.34,4.06
3209736,49,4117,965,0,4151,0,30003,30003,0,2903,1591892,4.33,4
3209740,41,5417,4479,0.087,5333,2401,27607,30008,1,2934,1540168,4.33,2.09
3209752,36,6536,692,0,6508,0,30004,30004,0,2966,1615692,4.34,4.09
3209800,37,6215,1581,0,6284,0,30004,30004,0,2903,1540892,4.33,3.82
3209802,31,5700,1196,0,5697,0,30005,30005,0,2934,1544492,4.33,3.93
3209833,56,6310,1336,0,6372,0,30007,30007,0,2903,1529372,4.33,3.89
3209903,29,5386,590,0,5740,0,30013,30013,0,2903,1544492,4.33,4.12
3209962,60,4924,1085,0,5129,0,30002,30002,0,2934,1547092,4.33,3.97
3209997,26,5369,690,0,5633,0,30002,30002,0,2966,1669292,4.34,4.09
3210015,54,4621,913,0,5149,0,30003,30003,0,2934,1566692,4.33,4.02
3210068,54,4513,959,0,5059,0,30004,30004,0,2934,1579292,4.33,4.01
3210095,50,5932,918,0,5956,0,30003,30003,0,2903,1589092,4.33,4.02
3210102,38,6278,806,0,6390,0,30014,30014,0,2966,1578332,4.34,4.06
3210128,38,6083,754,0,6413,0,30035,30035,0,2934,1576892,4.33,4.07
3210171,50,5224,878,0,5248,0,30003,30003,0,2903,1537872,4.33,4.03
3210172,59,5791,1417,0,5936,0,30003,30003,0,2903,1534492,4.33,3.87
3210186,51,6233,1238,0,6386,0,30009,30009,0,2934,1540469,4.33,3.92
3210200,51,4988,978,0,5259,0,30003,30003,0,2903,1533092,4.33,4
3210201,58,5759,1657,0,5845,0,30004,30004,0,2903,1547092,4.33,3.79
3210228,25,5021,971,0,5233,0,30004,30004,0,2966,1582092,4.34,4.01
3210259,34,5881,703,0,5972,0,30004,30004,0,2966,1563892,4.34,4.09
3210286,29,6367,981,0,6383,0,30008,30008,0,2966,1565372,4.34,4
3210409,49,5512,893,0,5561,0,30005,30005,0,2903,1529433,4.33,4.02
3210419,50,6343,1190,0,6349,0,30011,30011,0,2966,1628732,4.34,3.94
3210454,46,6320,1168,0,6379,0,30008,30008,0,2966,1572572,4.34,3.95
3210458,52,5177,954,0,5191,0,30005,30005,0,2903,1641432,4.33,4
3210532,31,6058,689,0,6388,0,30006,30006,0,2966,1566812,4.34,4.09
3210536,46,6153,1280,0,6309,0,30004,30004,0,2966,1563932,4.34,3.91
3210552,57,5698,1133,0,5714,0,30004,30004,0,2903,1536433,4.33,3.95
3210565,32,6202,627,0,6820,0,30003,30003,0,2934,1640925,4.33,4.11
3210576,30,5810,667,0,6040,0,30003,30003,0,2966,1593372,4.34,4.1
3210603,32,6281,627,0,6517,0,30004,30004,0,2966,1608732,4.34,4.11
3210625,29,6170,724,0,6373,0,30019,30019,0,2966,1595612,4.34,4.08
